RG,SITE ID,EPA ID,SITE NAME,STREET ADDRESS,STREET ADDRESS 2,CITY,STATE,ZIP,CONG DISTRICT,COUNTY,FIPS CODE,LATITUDE,LONGITUDE,NPL,FF,NON NPL STATUS,,,,
02,0204272,NJSFN0204272,STRAIGHT STREET SITE,69-83 STRAIGHT STREET,,PATERSON,NJ,07501,08,PASSAIC,34031,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204273,PRD987377702,"ZENITH LABORATORIES CARIBE, INC.","ROAD 721 KM 0.1, LOTS 18&19,",CIDRA INDUSTRIAL PARK,CIDRA,PR,00739,,, ,,,Not on the NPL,N,Addressed as Part of Another non-NPL Site, ,,,
02,0204274,PRD982791220,MANUEL DEL VALLE. INC. (MDV),"STATE ROAD2, KM 20.5 CANDELARIA WARD",,TOA BAJA,PR,00759,,, ,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
02,0204277,NJN000204277,RAHWAY RIVER VOC CONTAMINATION,RAHWAY RIVER,,RAHWAY,NJ,07065,,UNION,34039,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204280,NYD002064004,KARG BROTHERS INC.,6-20 E. FULTON STREET,,JOHNSTOWN,NY,12095,24,FULTON,36035,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
02,0204281,NJD982721342,"CLOTHES HANGER, THE",540 WEST UNION AVENUE,,BOUND BROOK,NJ,08805,,SOMERSET,34035,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204282,NJD981087588,ZACCARDIS CLEANERS,534 WEST UNION AVENUE,,BOUND BROOK,NJ,08805,,SOMERSET,34035,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204284,NYD986965333,CROWN CLEANERS OF WATERTOWN INC.,3595 STATE ROUTE 3,,CARTHAGE,NY,13619,21,JEFFERSON,36045,44.02294,-75.65186,Currently on the Final NPL,N,, ,,,
02,0204289,NYN000204289,CAYUGA GROUNDWATER CONTAMINATION SITE ,STATE ROUTE 326,,UNION SPRINGS,NY,13160,24,CAYUGA,36011,42.88055,-76.6425,Currently on the Final NPL,N,, ,,,
02,0204292,NYN000204292,ITHACA GUN COMPANY SITE,NEXT TO 121 LAKE STREET,,ITHACA,NY,14850,26,TOMPKINS,36109,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
02,0204293,NJN000204293,SCHAEFFER SALTS,SCHAEFFER LANE,,UNION,NJ,07083,07,UNION,34039,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204294,NYN000204294,MARSH VALVE,307 BRIGHAM ROAD,,DUNKIRK,NY,14048-1947,31,CHAUTAUQUA,36013,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204295,NYD002066686,INDEPENDENT LEATHER MFG. CORP.,315-53 S. MAIN STREET,,GLOVERSVILLE,NY,12078,24,FULTON,36035,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204297,NYN000204297,AMERICAN DRIVE-IN CLEANERS,3801 HEMPSTEAD TURNPIKE,,LEVITTOWN,NY,11756,03,NASSAU,36059,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204298,NJD000576918,RA JOHNSTON CO,1269 CENTRAL AVENUE,,HILLSIDE,NJ,07205,10,UNION,34039,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204299,NYN000204299,CITY MINI STORAGE,493 SOUTH MAIN STREET,,CANANDAIGUA,NY,14424,,ONTARIO,36069,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204301,NYD982718173,PERRY BUILDERS INC.,20 PRUYN STREET,,BAINBRIDGE,NY,13733,23,CHENANGO,36017,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204302,NJN000204302,BRUNETTI PROPERTY,1100 CREEK ROAD,,DELANCO,NJ,08075,03,BURLINGTON,34005,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204304,NJN000204304,Z2 CLEANERS,1515 ROUTE 37 EAST,,DOVER TOWNSHIP,NJ,08753,,OCEAN,34029,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204305,NJD011264371,TIRPOK CLEANERS,6 REAVILLE AVE,,FLEMINGTON,NJ,08822,,HUNTERDON,34019,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204306,NJD981186828,SUN CLEANERS ,2213 ROUTE 35,,WALL TWP.,NJ,08750,,MONMOUTH,34025,40.131944,-74.066667,Site is Part of NPL Site,N,, ,,,
02,0204307,PRR000010769,SOUTHWIRE LOIZA SUGAR CO.,"PR HIGHWAY 951, KM 2.4",,CANOVANAS,PR,00729,,CANOVANAS,72029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204308,NJD981556004,CUSTOM CRAFT CLEANERS,296 WHITE HORSE PIKE,,WATERFORD TWP,NJ,,,CAMDEN,34007,,,Not on the NPL,N,SI Ongoing, ,,,
02,0204309,NYN000204309,DLA/DNSC SCOTIA DEPOT,ROUTE 5,,SCOTIA,NY,,,SCHENECTADY,36093,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
02,0204310,NYN000204310,VOORHEESVILLE DEPOT,5850 DEPOT RD.,,ALTAMONT,NY,,,ALBANY,36001,,,Not on the NPL,Y,Site Reassessment Ongoing, ,,,
02,0204312,NYN000204312,CLINTON WAREHOUSE SITE,1221 CLINTON STREET,,BUFFALO,NY,14206,30,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204313,NYN000204313,TELE-K,6306 CANOGA ROAD,,AUBURN,NY,13021,27,CAYUGA,36011,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204329,PRN000204329,CCL LABEL DE PUERTO RICO,"A STREET, CIDRA INDUSTRIAL PARK",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204330,PRN000204330,CMM LAUNDRY,"RT 172, KM 6.4",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204331,PRN000204331,CARIBBEAN MANUFACTURING CO.,EL JIBARO INDUSTRIAL PARK,,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,Addressed as Part of Another non-NPL Site, ,,,
02,0204333,PRN000204333,CIDRA CONVENTION CENTER,"AST., CIDRA INDUSTRIAL PARK",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,Addressed as Part of Another non-NPL Site, ,,,
02,0204335,PRN000204335,CIDRA METALLIC CASKETS,"RT. 172, KM 7.9, CERTENEJAS WARD",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204336,PRN000204336,"KNOGO CARIBE, INC.","RT. 172, KM 9.4, BAYAMON WARD",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204340,PRN000204340,INTERNATIONAL DRY CLEANERS,CIDRA CENTRO,,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,Addressed as Part of Another non-NPL Site, ,,,
02,0204341,PRD091198366,MILLIPORE CIDRA INC.,"RT. 172, KM 7.6",,CIDRA,PR,00639,,CIDRA,72041,,,Not on the NPL,N,Deferred to RCRA, ,,,
02,0204342,PRN000204342,MYLAN PHARMACEUTICAL CORP.,EL JIBARO INDUSTRIAL PARK,,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,SI Start Needed, ,,,
02,0204347,PRD090023250,SMITHKLINE BEECHAM PHARMACEUTICALS INC.,"RT. 172, KM 9.1",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,PA Start Needed, ,,,
02,0204348,PRN000204348,"TECH GROUP DE PUERTO RICO, INC.","RT. 1, KM 48.7, BEATRIZ WARD",,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,PA Start Needed, ,,,
02,0204349,PRN000204349,WESLEY- JESSEN CORP,EL JIBARO INDUSTRIAL PARK,,CIDRA,PR,00739,,CIDRA,72041,,,Not on the NPL,N,PA Start Needed, ,,,
02,0204354,NJN000204354,GIORDANO JUNKYARD,1620 MAYS LANDING ROAD,,FOLSOM TWP.,NJ,08037,02,ATLANTIC,34001,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204356,NYN000204356,TUTOR TIME DAY CARE CENTER,80 HERRICKS ROAD,,MINEOLA,NY,11501,04,NASSAU,36059,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204357,NYD002071348,GORDON FINISHING COMPANY,19 WEST STATE STREET,,JOHNSTOWN,NY,12095,24,FULTON,36035,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204359,NYN000204359,SHEER ROAD SITE,81 SHEER ROAD,,WEST SAND LAKE,NY,12196,22,RENSSELAER,36083,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204361,NYR000070300,"BUFFALO, CITY OF - 379 GENESEE STREET",379 GENESEE STREET,,BUFFALO,NY,14204,,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204362,PR0002196368,CELIA'S LAUNDRY,247 ELEANOR ROOSEVELT STREET,,SAN JUAN,PR,00910,,SAN JUAN,72127,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204363,PRN000204363,PRECIOUS METALS INC. (PMI),"STATE ROAD #14, KM 69.4",APONTE INDUSTRIAL PARK,CAYEY,PR,00737-8000,,, ,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204364,PRN000204364,ARECIBO RADIOLOGICAL SOURCE,DELPHIN-OLMO ST #156,,ARECIBO,PR,00613,,ARECIBO,72013,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204365,PRN000204365,CHEMTEX CARIBBEAN INC.,"ROAD 176, KM 9.5",CAMINOS LAS PIEDRAS,SAN JUAN,PR,,,SAN JUAN,72127,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204366,NYN000204366,HICKS SITE,185 NORTH GENESEE STREET,,GENEVA,NY,14456,27,ONTARIO,36069,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204367,NYN000204367,KIEFER MILLING,217 MILL STREET,,ATLANTA,NY,14808,31,STEUBEN,36101,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204368,NJD067387472,WR GRACE HAMILTON TWP,15 INDUSTRIAL DRIVE,,HAMILTON TOWNSHIP,NJ,08619,,MERCER,34021,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204369,NJD982727943,KEUFFEL AND ESSER COMPANY,502 SOUTH MAIN STREET,,MIDDLE TOWNSHIP,NJ,08210,,CAPE MAY,34009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204370,PRN000204370,RECOVERY AND RECYCLING-HORMIGUEROS ,"STATE ROAD 309, KM. 1.4",,HORMIGUEROS,PR,00660,,, ,,,Not on the NPL,N,PA Start Needed, ,,,
02,0204372,PRN000204372,"LAWSON MARDON WHEATON OF PUERTO RICO, INC.","STATE ROAD #1, KM. 56.3",,CAYEY,PR,00736,,CAYEY,72035,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204373,PRN000204373,LOT 83 - FIVE UNITS BUILDING,"STREET E., MINILLAS INDUSTRIAL PARK:","STATE ROAD 174, KM 0.3",BAYAMON,PR,00956,,BAYAMON,72021,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204374,PRN000204374,SEMI-CONDUCTOR WESTINGHOUSE,"STREET B, LOTS 11 AND 12, STATE RD #189,","KM. 0.9, RINCON INDUSTRIAL PARK",GURABO,PR,00725,,GURABO,72063,,,Not on the NPL,N,SI Ongoing, ,,,
02,0204375,VIN000204375,BETHLEHEM MIDDLEWORKS WASTEWATER TREATMENT PLANT,"BETHLEHEM MIDDLEWORKS ESTATE, ROAD #64",,FREDERIKSTED,VI,00840,,ST. CROIX,78010,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204376,NYD013721907,FELDMAN BARREL & DRUM,35 NEWELL STREET,,BUFFALO,NY,14206,30,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204378,PRN000204378,PUERTO RICO CONTAINERS,"STATE ROAD 2, KM 15.2,  ",CORUJO INDUSTRIAL PARK,BAYAMON,PR,00961,,BAYAMON,72021,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204379,NJN000204379,WHITE BRIDGE ROAD 2,1526 WHITE BRIDGE ROAD,,MILLINGTON,NJ,07920,11,MORRIS,34027,40.69436,-74.51454,Site is Part of NPL Site,N,, ,,,
02,0204380,NJD011705175,ERIN CLEANERS,608 BROAD STREET,,RIVERTON,NJ,08077,,BURLINGTON,34005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup,,,,
02,0204381,NJD162286637,LAURETTA'S CLEANERS,18 CENTRAL AVE,,MIDLAND PARK,NJ,07432,,BERGEN,34003,,,Not on the NPL,N,ESI Start Needed, ,,,
02,0204391,NYN000204391,SPEONK SOLVENT PLUME,NORTH PHILLIPS AVENUE,BETWEEN OLD COUNTRY RD & COUNTY RD 80,SPEONK,NY,11972,01,SUFFOLK,36103,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204403,NYN000204403,PETERSBURGH ASBESTOS SITE,INTERSECTION OF RTES 22 & 7,,PETERSBURGH,NY,12138,22,RENSSELAER,36083,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204404,NYN000204404,SKYBEL TISSUE MILLS,JOHN STREET EXTENSION & CORLISS AVENUE,,GREENWICH,NY,12834,22,WASHINGTON,36115,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204407,NYN000204407,PENINSULA BOULEVARD GROUNDWATER PLUME,PENINSULA BOULEVARD AND,HAMILTON AVENUE,HEWLETT,NY,11557,04,NASSAU,36059,40.640392,-73.695667,Currently on the Final NPL,N,, ,,,
02,0204415,NYN000204415,BACK WASTE OIL,704 STATE RT. 30A,,CENTRAL BRIDGE,NY,12035,22,SCHOHARIE,36095,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204417,NYD144854551,H S FINISHING PRODUCTS CORP,1768 DEAN STREET,,BROOKLYN,NY,11233,11,KINGS,36047,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204418,NYN000204418,ANDERSON HILL ASBESTOS SITE,ANDERSON HILL ROAD,(APPROX. 1/2 MI. SOUTH OF KING STREET),RYE BROOK,NY,10573,18,WESTCHESTER,36119,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204420,NJD002006773,E.C. ELECTROPLATING INC.,125 CLARK STREET,,GARFIELD,NJ,07026,09,BERGEN,34003,40.87303,-74.10236,Site is Part of NPL Site,N,, ,,,
02,0204442,NJD053524450,GENERAL ELECTRIC CO.,99 US RTE 22 EAST,,SPRINGFIELD TWP,NJ,07081,,UNION,34039,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204443,NJN000204443,"CK & B TRUCKING, INC.",524 ROUTE 46,,ROXBURY TWP,NJ,08750,,MORRIS,34027,,,Not on the NPL,N,HRS Start Needed, ,,,
02,0204454,PRO007000631,OBRAS PUBLICAS MUNICIPALES-BARCELONETA,"OLD PLAZUELA SUGAR MILL,",SECTOR PICHE,BARCELONETA,PR,00617,,BARCELONETA,72017,,,Not on the NPL,N,SI Ongoing, ,,,
02,0204459,NYN000204459,GERMANIA STREET RESIDENTIAL PROPERTIES,GERMANIA STREET,,BUFFALO,NY,14220,30,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204460,NYD002111375,BUFFALO WEAVING & BELTING COMPANY,260 CHANDLER STREET,,BUFFALO,NY,14207,27,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204461,NYN000204461,SALAMANCA TRACTOR TRAILER SITE,100 ROCHESTER STREET,,SALAMANCA,NY,14779,31,CATTARAUGUS,36009,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204462,NJD982179608,HOWARD CLEANERS,1062 ROUTE 46,,LEDGEWOOD,NJ,07852,,MORRIS,34027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204464,NJN000204464,TIP TOP CLEANERS,145 FRANKLIN TURNPIKE,,WALDWICK BORO,NJ,07463,,BERGEN,34003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204471,PRN000204471,GULF TREATING,JOHN ALBERT 320,BECHARA INDUSTRIAL PARK,SAN JUAN,PR,00936,,SAN JUAN,72127,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204474,PRN008003287,MAX CHEMICAL INC.,"LAS BRISAS ST., LOT 6,",SABANA LLANA INDUSTRIAL PARK,SAN JUAN,PR,00924,,SAN JUAN,72127,,,Not on the NPL,N,SI Ongoing, ,,,
02,0204475,PRN000204475,BENITEZ METALS MFG CORP,"39 ST., LOT# 425",HILL BROTHERS WARD,SAN JUAN,PR,00929-0724,,SAN JUAN,72127,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204476,NYD986905396,SARATOGA RADAR STATION,END OF RADAR ROAD,,STILLWATER,NY,12170,22,SARATOGA,36091,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204492,NJN000204492,CROWN VANTAGE LANDFILL,ADJ. TO DELAWARE RIVER 1/2 MI. SOUTH OF ,BOUNDARY LINE W/MILFORD BOROUGH,ALEXANDRIA TOWNSHIP,NJ,08848,07,HUNTERDON,34019,40.55202,-75.07891,Deleted from the Final NPL,N,, ,,,
02,0204493,NYN000204493,FILLMORE TRAILER SITE,393 FILLMORE AVENUE,,BUFFALO,NY,14207,29,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204494,NYD002216125,LUSTER-COATE METALLIZING CORP.,32 EAST BUFFALO STREET,,CHURCHVILLE,NY,14428,27,MONROE,36055,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204499,NYN000204499,YOUNGSTOWN COLD STORAGE,701 THIRD STREET,,YOUNGSTOWN,NY,14174,27,NIAGARA,36063,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204500,NYD002077444,C & F PLATING CO INC,406 NORTH PEARL STREET,,ALBANY,NY,12207,21,ALBANY,36001,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204501,NJN000204501,PEMBROKE CLOTHING,801 ATLANTIC AVE,,EGG HARBOR CITY,NJ,08215,,ATLANTIC,34001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204502,NJD002355121,CONCORD CHEMICAL COMPANY,17TH & FEDERAL ST.,,CAMDEN,NJ,08101,,CAMDEN,34007,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204503,NJD986607752,EXXON SERVICE STATION #3-2558,936 ROUTE 202 SOUTH,,BRANCHBURG TWP,NJ,08876,,SOMERSET,34035,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204504,NJD096846522,RF PRODUCTS INCORPORATED,DAVIS AND COPEWOOD AVE,,CAMDEN,NJ,08103,,CAMDEN,34007,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
02,0204505,NJN000204505,DEEZEE CHEMICAL ,600 MOUNT EPHRAM AVE,,CAMDEN,NJ,08103,,CAMDEN,34007,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204506,NJN000204506,FRANCIS METAL FABRICATORS INCORPORATED,813 PRINCESS AVENUE,,CAMDEN,NJ,08103,,CAMDEN,34007,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204509,NJD981077142,JERRY'S CLEANERS,22 & 24 EAST PROSPECT ST. ,,WALDWICK BORO,NJ,07463,,BERGEN,34003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204520,NJD981563687,DYE SPECIALTIES INC,407 EGE AVENUE,,JERSEY CITY,NJ,,13,HUDSON,34017,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204525,PRN000204525,"MURCIELAGO PESTICIDE WAREHOUSE, PRLA","STATE ROAD # 2,", BETWEEN KM 61.1 AND 61.2,ARECIBO,PR,00612,,ARECIBO,72013,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204530,PRN000204530,METAL STEEL DRUM SITE,ROAD 676,,VEGA ALTA,PR,00692,,VEGA ALTA,72143,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204531,NYD002217123,KLEEN BRITE LABORATORIES - FAIR STREET,100 FAIR STREET,,BROCKPORT,NY,14420,29,MONROE,36055,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204532,PRN000204532,JUANA DIAZ GROUND WATER PLUME,"STATE ROAD 510, KM 4.8",,JUANA DIAZ,PR,00655,,JUANA DIAZ,72075,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204534,NYN000204534,SCOTIA DEPOT GW SITE,ROUTE 5,,SCOTIA,NY,12302,,SCHENECTADY,36093,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
02,0204535,NYD981133309,ROBINSON/FIDDLERS GREEN MANUFACTURING CO. INC.,243 WEST MAIN STREET,,SPRINGVILLE,NY,14141,30,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204536,NYD034557108,ARYL INC.,21 ISABELLE STREET,,BUFFALO,NY,14207,29,ERIE,36029,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204538,PRN000204538,CIDRA GROUNDWATER CONTAMINATION ,ROAD 171 (SOUTH OF THE VILLAGE OF CIDRA,WEST OF ROAD #171,CIDRA,PR,08750,98,CIDRA,72041,18.17527,-66.16194,Currently on the Final NPL,N,, ,,,
02,0204539,NJC200400018,BARRY BRONZE BEARING CO.,2204 SOUTH 7TH STREET,,CAMDEN,NJ,08104,01,CAMDEN,34007,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204540,NJD982183303,WHEATON INDUSTRIES,158 WEST WEYMOUTH ROAD,,VINELAND,NJ,08630-1630,,CUMBERLAND,34011,,,Not on the NPL,N,ESI Start Needed, ,,,
02,0204542,NJN000204542,BETTY BRITE CLEANERS,10 EAST PROSPECT STREET,,WALDWICK BORO,NJ,07463-2008,,BERGEN,34003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204543,NJD002299543,CUTLER METAL FACILITY,1025 LINE STREET,,CAMDEN,NJ,08103-1609,,CAMDEN,34007,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204545,NY4210021412,MAJOR O'DONOVAN AFR CENTER,90 N. MAIN STREET,,ALBANY,NY,12203,,ALBANY,36001,,,Not on the NPL,Y,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204546,NJD002334084,MAGNETIC METALS CORPORATION,1900 HAYES AVENUE,,CAMDEN,NJ,08105,,CAMDEN,34007,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204593,NJC200400026,ALGRO KNITTING MILLS,FORD AVENUE (BLDG. 13),,MILLTOWN,NJ,08850,12,MIDDLESEX,34023,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204594,NJC200400034,MICHELIN POWERHOUSE,FORD AVENUE (BLDG. 10),,MILLTOWN,NJ,08850,12,MIDDLESEX,34023,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204643,NYD980778823,BIO-TECH PAPER MILLS INC.,RT. 29 & 61,,GREENWICH,NY,12834,20,WASHINGTON,36115,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204644,NJN000204644,PANTASOTE INC FILM COMPOUND AND PKG DIV,JEFFERSON STREET,,PASSAIC,NJ,07055,08,PASSAIC,34031,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204655,NJD986623908,DAVE'S HEAVY TOWING,87 OLD CAMPLAIN ROAD,,HILLSBOROUGH,NJ,08876,,SOMERSET,34035,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204678,NYD093247062,FORT ORANGE PAPER CO.,1900 RIVER ROAD,,CASTLETON ON HUDSON,NY,12033,22,RENSSELAER,36083,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204679,PRN000204679,PUERTO RICO PLASTIC RECYCLERS,"RD# 3, KM 72.2",,HUMACAO,PR,00661,,, ,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204680,PRN000204680,RAMALLO BROTHERS PRINTING INC.,"RD#1, KM. 25.5",,SAN JUAN,PR,00927,,, ,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
02,0204694,PRN000204694,ATLANTIC FLEET WEAPONS TRAINING AREA,Postal Address is unavailable for the Site,,VIEQUES,PR,00765,98,VIEQUES,72147,18.13058,-65.3106,Currently on the Final NPL,Y,, ,,,
02,0204754,NYN000204754,DANDELION VILLAGE GROUNDWATER CONTAMINATION,5263 WILLOW PLACE,,TOWN OF VERONA,NY,,,ONEIDA,36065,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204778,NJN000204778,"COMAR, INC.",1649 CASTPA ROAD,,VINELAND,NJ,08360,,CUMBERLAND,34011,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
02,0204779,NJN000204779,SUPER CLEANERS,557 ROUTE 46 WEST,,ROXBURY TWP,NJ,08750,,MORRIS,34027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
02,0204833,NYC200400034,BAINBRIDGE PAINT,IMMED. WEST OF 2507 STATE HIGHWAY 7,,BAINBRIDGE,NY,13733,24,CHENANGO,36017,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204940,PRC200400059,SABANA ABAJO INDUSTRIAL PARK,B STREET (LOT 34),,CAROLINA,PR,00983,,CAROLINA,72031,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
02,0204941,PRC200400067,JAYUYA DUMP,END OF STATE ROAD 539 (@RIO SALIENTE),,JAYUYA,PR,00664,,JAYUYA,72073,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
